,Date,FTSE 100,FTSE 250,FTSE 350,FTSE SmallCap,FTSE AllShare,FTSE Fledgling,FTSE AllSmall,FTSE AIM UK 50 Index,FTSE AIM 100 INDEX,FTSE AIM All-Share
,21/09/2001,"4,433.69","4,799.95","2,177.49","2,062.42","2,128.15","1,696.93","1,283.08",,,804.38
,24/09/2001,"4,613.86","4,929.36","2,262.41","2,113.50","2,210.25","1,717.07","1,310.97",,,811.53
,25/09/2001,"4,663.42","5,024.58","2,289.01","2,143.80","2,236.40","1,739.34","1,329.35",,,815.65
,26/09/2001,"4,696.10","5,054.64","2,304.77","2,152.61","2,251.61","1,751.04","1,335.62",,,818.38
,27/09/2001,"4,763.63","5,029.04","2,332.58","2,150.70","2,277.93","1,752.44","1,334.96",,,813.54
,28/09/2001,"4,903.39","5,118.58","2,397.88","2,171.15","2,340.48","1,769.59","1,347.74",,,820.48
,01/10/2001,"4,785.63","5,065.92","2,344.10","2,165.83","2,289.32","1,773.72","1,345.93",,,818.05
,02/10/2001,"4,832.34","5,026.01","2,362.13","2,159.99","2,306.24","1,769.69","1,342.44",,,811.97
,03/10/2001,"4,881.81","5,057.53","2,385.24","2,151.12","2,327.88","1,770.16","1,338.29",,,810.19
,04/10/2001,"5,016.24","5,193.13","2,450.72","2,187.65","2,391.10","1,791.06","1,359.40",,,814.01
,05/10/2001,"5,036.03","5,235.73","2,461.59","2,193.18","2,401.57","1,798.77","1,363.40",,,816.01
,08/10/2001,"5,032.71","5,182.70","2,457.28","2,174.28","2,396.91","1,797.46","1,354.16",,,811.73
,09/10/2001,"5,009.79","5,206.77","2,448.67","2,193.64","2,389.34","1,803.69","1,364.48",,,812.72
,10/10/2001,"5,153.06","5,275.91","2,514.37","2,220.75","2,452.48","1,806.59","1,377.90",,,815.77
,11/10/2001,"5,164.92","5,404.11","2,526.45","2,289.22","2,466.02","1,834.76","1,415.52",,,826.88
,12/10/2001,"5,145.50","5,450.85","2,520.59","2,306.53","2,460.99","1,841.79","1,425.01",,,834.84
,15/10/2001,"5,067.26","5,432.27","2,485.75","2,306.01","2,427.92","1,839.57","1,424.37",,,839.29
,16/10/2001,"5,082.58","5,475.33","2,494.71","2,328.55","2,437.11","1,843.65","1,435.83",,,843.53
,17/10/2001,"5,203.41","5,549.68","2,550.99","2,368.57","2,491.71","1,858.43","1,457.52",,,853.97
,18/10/2001,"5,116.03","5,458.69","2,508.27","2,345.23","2,450.48","1,853.83","1,445.58",,,851.37
,19/10/2001,"5,017.69","5,391.90","2,462.13","2,326.13","2,406.13","1,843.85","1,434.72",,,849.73
,22/10/2001,"5,070.42","5,342.36","2,482.24","2,326.96","2,425.23","1,848.50","1,435.93",,,848.63
,23/10/2001,"5,193.34","5,393.68","2,538.17","2,354.15","2,479.11","1,859.28","1,450.80",,,853.31
,24/10/2001,"5,167.60","5,404.75","2,527.65","2,351.97","2,469.06","1,862.16","1,450.27",,,855.11
,25/10/2001,"5,086.59","5,420.34","2,493.46","2,351.17","2,436.62","1,863.65","1,450.15",,,856.79
,26/10/2001,"5,188.65","5,475.17","2,540.57","2,363.72","2,481.68","1,884.33","1,459.79",,,858.47
,29/10/2001,"5,085.89","5,422.37","2,493.27","2,356.95","2,436.61","1,881.70","1,456.10",,,855.43
,30/10/2001,"5,003.60","5,323.30","2,452.32","2,318.32","2,396.59","1,858.51","1,433.58",,,848.27
,31/10/2001,"5,039.71","5,364.77","2,470.18","2,317.51","2,413.50","1,852.62","1,432.16",,,850.20
,01/11/2001,"5,071.23","5,341.73","2,482.56","2,322.49","2,425.40","1,851.43","1,434.32",,,851.53
,02/11/2001,"5,129.54","5,392.41","2,510.52","2,330.50","2,452.16","1,850.43","1,437.96",,,854.43
,05/11/2001,"5,209.12","5,445.86","2,547.83","2,346.90","2,488.05","1,856.04","1,446.78",,,859.78
,06/11/2001,"5,214.06","5,499.39","2,552.87","2,367.31","2,493.45","1,858.78","1,457.00",,,859.51
,07/11/2001,"5,216.27","5,526.91","2,555.32","2,382.70","2,496.25","1,865.75","1,465.58",,,861.09
,08/11/2001,"5,278.09","5,653.78","2,588.93","2,428.70","2,529.53","1,879.29","1,489.90",,,866.78
,09/11/2001,"5,244.21","5,691.87","2,576.36","2,435.12","2,517.79","1,884.70","1,493.92",,,870.14
,12/11/2001,"5,146.23","5,628.52","2,530.56","2,413.04","2,473.67","1,880.99","1,482.74",,,869.33
,13/11/2001,"5,277.07","5,750.32","2,593.74","2,461.47","2,535.07","1,899.05","1,509.01",,,872.27
,14/11/2001,"5,240.75","5,821.35","2,581.89","2,523.59","2,525.71","1,917.39","1,541.88",,,881.88
,15/11/2001,"5,238.20","5,909.43","2,585.57","2,575.27","2,530.77","1,939.02","1,570.35",,,886.70
,16/11/2001,"5,290.98","5,923.78","2,609.17","2,592.37","2,553.67","1,952.90","1,580.96",,,893.78
,19/11/2001,"5,337.96","6,011.05","2,634.23","2,635.09","2,578.75","1,976.05","1,605.43",,,902.66
,20/11/2001,"5,298.69","5,958.79","2,614.41","2,620.61","2,559.51","1,980.12","1,599.22",,,902.75
,21/11/2001,"5,313.78","5,905.75","2,618.02","2,600.56","2,562.32","1,973.95","1,588.56",,,903.09
,22/11/2001,"5,345.94","5,912.78","2,632.29","2,610.04","2,576.14","1,982.62","1,594.62",,,905.15
,23/11/2001,"5,293.21","5,922.31","2,610.05","2,613.91","2,555.16","1,983.39","1,596.60",,,906.93
,26/11/2001,"5,302.45","5,957.90","2,615.99","2,630.87","2,561.31","1,995.21","1,606.78",,,911.71
,27/11/2001,"5,265.96","5,931.81","2,598.80","2,619.38","2,544.66","1,996.13","1,601.45",,,912.35
,28/11/2001,"5,205.23","5,877.95","2,569.63","2,597.27","2,516.32","1,989.52","1,589.73",,,903.42
,29/11/2001,"5,208.51","5,830.39","2,568.44","2,585.22","2,514.82","1,994.27","1,584.80",,,896.55
,30/11/2001,"5,203.55","5,849.47","2,567.35","2,594.41","2,514.07","2,000.72","1,590.33",,,896.09
,03/12/2001,"5,164.64","5,824.65","2,549.19","2,584.32","2,496.53","2,001.74","1,585.68",,,894.19
,04/12/2001,"5,212.14","5,849.38","2,571.05","2,591.14","2,517.48","2,008.39","1,590.11",,,892.56
,05/12/2001,"5,333.53","5,987.53","2,631.03","2,626.97","2,575.46","2,022.31","1,609.67",,,895.61
,06/12/2001,"5,369.78","6,074.25","2,651.44","2,660.93","2,595.85","2,036.60","1,628.40",,,900.17
,07/12/2001,"5,264.74","6,059.91","2,605.30","2,669.79","2,552.36","2,043.65","1,633.87",,,897.29
,10/12/2001,"5,185.04","5,994.62","2,567.31","2,662.71","2,516.11","2,045.45","1,630.80",,,898.31
,11/12/2001,"5,160.77","5,972.07","2,555.60","2,647.07","2,504.52","2,044.41","1,623.14",,,898.44
,12/12/2001,"5,119.99","5,903.84","2,534.25","2,636.04","2,483.93","2,043.75","1,617.76",,,895.93
,13/12/2001,"5,074.86","5,824.80","2,510.43","2,607.31","2,460.47","2,039.43","1,603.26",,,894.24
,14/12/2001,"5,061.02","5,806.33","2,503.44","2,598.45","2,453.57","2,038.01","1,598.78",,,893.12
,17/12/2001,"5,136.31","5,829.51","2,537.20","2,584.01","2,485.16","2,038.12","1,591.90",,,889.98
,18/12/2001,"5,151.08","5,849.25","2,544.66","2,586.75","2,492.31","2,042.71","1,594.01",,,891.43
,19/12/2001,"5,120.55","5,835.39","2,530.73","2,581.84","2,478.95","2,039.59","1,591.11",,,890.70
,20/12/2001,"5,080.23","5,813.95","2,512.15","2,571.37","2,461.01","2,040.37","1,586.24",,,890.15
,21/12/2001,"5,159.23","5,826.45","2,546.92","2,559.21","2,493.62","2,039.06","1,580.19",,,887.34
,24/12/2001,"5,177.41","5,846.89","2,555.89","2,559.73","2,502.13","2,044.18","1,581.29",,,887.92
,27/12/2001,"5,213.22","5,874.29","2,572.85","2,564.49","2,518.33","2,045.86","1,583.88",,,890.47
,28/12/2001,"5,242.42","5,913.65","2,587.62","2,569.35","2,532.47","2,049.03","1,586.76",,,892.08
,31/12/2001,"5,217.35","5,939.14","2,578.20","2,579.15","2,523.88","2,054.71","1,592.47",,,897.84
,02/01/2002,"5,218.29","5,961.58","2,579.84","2,588.27","2,525.72","2,063.03","1,598.27",,,897.33
,03/01/2002,"5,318.79","6,066.46","2,628.98","2,618.72","2,573.22","2,078.44","1,615.61",,,898.05
,04/01/2002,"5,323.76","6,140.30","2,635.19","2,646.90","2,580.00","2,099.39","1,632.76",,,899.01
,07/01/2002,"5,293.57","6,150.00","2,622.69","2,662.76","2,568.69","2,113.19","1,642.75",,,903.10
,08/01/2002,"5,250.37","6,097.95","2,601.19","2,655.28","2,548.09","2,108.59","1,638.35",,,900.77
,09/01/2002,"5,228.46","6,075.35","2,590.49","2,646.05","2,537.66","2,109.18","1,633.97",,,901.57
,10/01/2002,"5,190.70","6,039.07","2,572.20","2,636.05","2,520.02","2,107.58","1,628.85",,,898.32
,11/01/2002,"5,198.57","6,060.67","2,576.78","2,640.32","2,524.50","2,109.80","1,631.30",,,900.27
,14/01/2002,"5,113.50","6,009.58","2,537.26","2,629.29","2,486.73","2,103.85","1,624.95",,,899.64
,15/01/2002,"5,166.00","6,005.56","2,559.70","2,617.36","2,507.58","2,096.41","1,617.93",,,898.61
,16/01/2002,"5,127.58","5,926.56","2,538.77","2,604.24","2,487.35","2,091.89","1,610.81",,,896.67
,17/01/2002,"5,138.45","5,945.92","2,544.52","2,603.74","2,492.78","2,088.06","1,609.93",,,894.92
,18/01/2002,"5,126.79","5,947.68","2,539.59","2,600.04","2,487.99","2,090.16","1,608.48",,,893.81
,21/01/2002,"5,138.53","5,931.29","2,543.75","2,597.69","2,491.86","2,088.43","1,607.05",,,892.79
,22/01/2002,"5,149.19","5,939.29","2,548.79","2,595.60","2,496.56","2,086.55","1,605.73",,,893.39
,23/01/2002,"5,180.65","5,919.02","2,561.25","2,581.26","2,507.90","2,082.07","1,598.02",,,890.26
,24/01/2002,"5,233.14","5,931.32","2,584.58","2,585.14","2,530.10","2,085.08","1,600.40",,,890.50
,25/01/2002,"5,193.05","5,899.55","2,565.53","2,574.69","2,511.73","2,077.94","1,594.15",,,885.88
,28/01/2002,"5,223.62","5,901.84","2,578.85","2,561.18","2,523.91","2,082.05","1,588.26",,,877.71
,29/01/2002,"5,131.40","5,861.33","2,536.83","2,551.56","2,483.81","2,076.48","1,582.67",,,870.91
,30/01/2002,"5,089.32","5,791.22","2,514.81","2,519.34","2,461.93","2,052.97","1,563.13",,,863.47
,31/01/2002,"5,164.78","5,849.20","2,550.56","2,526.92","2,496.02","2,062.12","1,568.32",,,868.30
,01/02/2002,"5,189.68","5,854.82","2,561.62","2,537.13","2,506.81","2,069.24","1,574.46",,,868.45
,04/02/2002,"5,167.31","5,828.34","2,550.51","2,521.66","2,495.80","2,064.69","1,566.19",,,867.95
,05/02/2002,"5,093.36","5,768.82","2,515.32","2,492.62","2,461.55","2,043.58","1,548.59",,,859.70
,06/02/2002,"5,073.81","5,756.32","2,506.19","2,481.17","2,452.54","2,031.58","1,541.04",,,859.22
,07/02/2002,"5,127.03","5,758.92","2,529.30","2,480.39","2,474.40","2,025.03","1,539.58",,,857.25
,08/02/2002,"5,128.09","5,790.80","2,531.52","2,487.14","2,476.71","2,018.64","1,541.81",,,860.16
,11/02/2002,"5,161.78","5,821.16","2,547.72","2,495.41","2,492.32","2,023.27","1,546.59",,,862.95
,12/02/2002,"5,135.71","5,827.12","2,536.80","2,495.10","2,481.97","2,021.87","1,546.21",,,859.73
,13/02/2002,"5,153.92","5,813.26","2,543.90","2,486.35","2,488.41","2,022.68","1,542.10",,,852.89
,14/02/2002,"5,208.75","5,818.15","2,567.82","2,494.28","2,511.31","2,027.17","1,546.69",,,855.41
,15/02/2002,"5,182.48","5,832.49","2,557.28","2,494.95","2,501.35","2,027.76","1,547.11",,,855.86
,18/02/2002,"5,154.29","5,819.33","2,544.39","2,493.14","2,489.09","2,031.79","1,546.90",,,857.48
,19/02/2002,"5,092.50","5,775.66","2,515.33","2,479.04","2,461.12","2,026.83","1,539.23",,,856.48
,20/02/2002,"5,024.15","5,726.74","2,483.14","2,461.12","2,430.07","2,016.95","1,528.89",,,851.84
,21/02/2002,"5,073.31","5,737.86","2,504.96","2,457.50","2,450.62","2,020.35","1,527.70",,,850.95
,22/02/2002,"5,050.84","5,687.59","2,492.50","2,440.32","2,438.26","2,002.37","1,516.38",,,843.26
,25/02/2002,"5,100.74","5,735.73","2,516.68","2,441.82","2,461.21","1,999.28","1,516.60",,,841.36
,26/02/2002,"5,138.95","5,788.36","2,536.07","2,456.37","2,480.03","2,000.24","1,523.82",,,844.34
,27/02/2002,"5,178.44","5,838.61","2,555.87","2,464.60","2,499.05","2,004.06","1,528.45",,,842.95
,28/02/2002,"5,100.96","5,834.00","2,522.18","2,459.57","2,466.98","2,003.32","1,525.89",,,842.28
,01/03/2002,"5,169.02","5,870.35","2,553.55","2,465.35","2,496.87","1,997.90","1,527.79",,,844.78
,04/03/2002,"5,241.98","5,968.48","2,590.43","2,493.71","2,532.70","2,011.32","1,543.78",,,846.91
,05/03/2002,"5,214.03","5,964.41","2,578.15","2,508.76","2,521.55","2,015.23","1,551.73",,,846.13
,06/03/2002,"5,245.54","5,973.70","2,592.26","2,512.15","2,535.02","2,010.99","1,552.67",,,843.20
,07/03/2002,"5,282.14","6,074.49","2,613.59","2,532.61","2,555.88","2,024.57","1,564.86",,,844.34
,08/03/2002,"5,285.65","6,102.30","2,616.63","2,533.58","2,558.79","2,027.50","1,565.82",,,847.42
,11/03/2002,"5,258.93","6,118.74","2,606.00","2,535.89","2,548.80","2,028.63","1,567.12",,,848.87
,12/03/2002,"5,252.50","6,083.73","2,601.30","2,525.92","2,544.03","2,022.43","1,561.26",,,848.34
,13/03/2002,"5,271.96","6,081.02","2,609.55","2,530.09","2,551.97","2,020.00","1,562.88",,,847.92
,14/03/2002,"5,261.42","6,070.16","2,604.41","2,534.01","2,547.23","2,013.99","1,563.80",,,847.41
,15/03/2002,"5,292.73","6,068.10","2,617.81","2,536.93","2,560.01","2,015.82","1,565.52",,,848.97
,18/03/2002,"5,299.93","6,095.04","2,622.39","2,541.58","2,564.50","2,021.53","1,568.73",,,848.37
,19/03/2002,"5,316.07","6,095.47","2,629.38","2,551.35","2,571.43","2,027.13","1,574.40",,,847.04
,20/03/2002,"5,266.90","6,111.69","2,609.06","2,547.85","2,552.07","2,026.67","1,572.62",,,848.61
,21/03/2002,"5,253.30","6,125.60","2,603.96","2,548.98","2,547.27","2,032.66","1,574.17",,,845.40
,22/03/2002,"5,250.50","6,130.70","2,603.04","2,550.23","2,546.43","2,034.56","1,575.09",,,846.63
,25/03/2002,"5,203.61","6,111.18","2,581.73","2,550.07","2,526.25","2,038.96","1,575.75",,,844.77
,26/03/2002,"5,195.46","6,102.50","2,577.74","2,541.71","2,522.20","2,038.33","1,571.59",,,840.03
,27/03/2002,"5,214.70","6,126.24","2,587.35","2,543.78","2,531.37","2,040.07","1,572.88",,,840.20
,28/03/2002,"5,271.76","6,175.45","2,614.67","2,548.39","2,557.40","2,041.99","1,575.44",,,841.15
,02/04/2002,"5,251.44","6,198.13","2,607.16","2,551.11","2,550.37","2,040.62","1,576.53",,,839.85
,03/04/2002,"5,247.84","6,178.86","2,604.54","2,548.47","2,547.81","2,034.98","1,574.31",,,839.94
,04/04/2002,"5,209.46","6,147.36","2,586.25","2,544.94","2,530.37","2,026.98","1,571.26",,,839.20
,05/04/2002,"5,233.63","6,185.27","2,598.76","2,551.47","2,542.43","2,025.78","1,574.22",,,838.53
,08/04/2002,"5,178.55","6,139.19","2,572.47","2,544.91","2,517.31","2,020.84","1,570.22",,,835.96
,09/04/2002,"5,179.56","6,153.56","2,573.69","2,553.82","2,518.75","2,026.52","1,575.48",,,831.78
,10/04/2002,"5,229.12","6,166.12","2,595.76","2,555.00","2,539.69","2,028.77","1,576.43",,,828.93
,11/04/2002,"5,137.43","6,148.15","2,555.22","2,560.49","2,501.46","2,031.85","1,579.61",,,830.44
,12/04/2002,"5,161.02","6,140.54","2,564.97","2,563.74","2,510.80","2,034.89","1,581.69",,,832.09
,15/04/2002,"5,201.44","6,147.17","2,582.77","2,569.84","2,527.86","2,038.62","1,585.26",,,835.48
,16/04/2002,"5,259.88","6,159.58","2,608.66","2,582.16","2,552.77","2,047.94","1,592.79",,,841.83
,17/04/2002,"5,263.88","6,183.70","2,611.72","2,598.92","2,556.20","2,061.88","1,603.24",,,842.45
,18/04/2002,"5,229.37","6,166.78","2,595.90","2,600.72","2,541.27","2,065.38","1,604.69",,,847.86
,19/04/2002,"5,243.60","6,183.05","2,602.94","2,604.25","2,548.05","2,070.38","1,607.24",,,847.76
,22/04/2002,"5,221.47","6,186.92","2,593.61","2,611.38","2,539.43","2,078.75","1,612.09",,,847.24
,23/04/2002,"5,190.99","6,180.56","2,580.11","2,605.88","2,526.47","2,084.87","1,610.45",,,846.29
,24/04/2002,"5,218.17","6,186.03","2,592.14","2,602.62","2,537.76","2,090.02","1,609.72",,,846.64
,25/04/2002,"5,197.54","6,136.66","2,580.51","2,592.10","2,526.42","2,084.78","1,603.75",,,842.13
,26/04/2002,"5,159.01","6,113.89","2,562.64","2,589.49","2,509.40","2,088.35","1,603.08",,,839.29
,29/04/2002,"5,153.86","6,104.57","2,559.90","2,580.94","2,506.54","2,087.11","1,598.73",,,836.80
,30/04/2002,"5,165.58","6,123.71","2,566.01","2,571.95","2,512.04","2,079.56","1,593.11",,,833.42
,01/05/2002,"5,125.51","6,116.19","2,548.32","2,570.89","2,495.24","2,076.57","1,592.11",,,829.84
,02/05/2002,"5,174.06","6,164.87","2,571.94","2,579.47","2,517.90","2,081.03","1,597.01",,,828.30
,03/05/2002,"5,203.05","6,170.21","2,584.74","2,583.25","2,530.14","2,081.71","1,598.95",,,829.39
,07/05/2002,"5,119.90","6,126.16","2,546.45","2,567.39","2,493.36","2,077.13","1,590.50",,,827.21
,08/05/2002,"5,209.10","6,178.38","2,587.81","2,581.92","2,533.01","2,089.11","1,599.54",,,832.54
,09/05/2002,"5,197.58","6,173.19","2,582.55","2,588.31","2,528.23","2,094.70","1,603.57",,,834.28
,10/05/2002,"5,171.24","6,159.83","2,570.44","2,585.48","2,516.66","2,094.60","1,602.18",,,834.50
,13/05/2002,"5,204.84","6,144.67","2,584.13","2,585.06","2,529.62","2,092.63","1,601.65",,,834.98
,14/05/2002,"5,239.47","6,154.67","2,599.63","2,599.89","2,544.78","2,097.97","1,609.72",,,830.08
,15/05/2002,"5,259.11","6,160.74","2,608.45","2,609.80","2,553.45","2,102.19","1,615.23",,,833.77
,16/05/2002,"5,248.53","6,160.71","2,603.88","2,613.79","2,549.24","2,104.14","1,617.49",,,834.67
,17/05/2002,"5,217.98","6,171.81","2,591.29","2,617.12","2,537.41","2,108.42","1,619.81",,,834.77
,20/05/2002,"5,208.10","6,174.06","2,587.14","2,624.72","2,533.72","2,108.97","1,623.59",,,837.11
,21/05/2002,"5,197.21","6,175.42","2,582.51","2,621.33","2,529.23","2,111.94","1,622.44",,,837.92
,22/05/2002,"5,151.89","6,122.16","2,560.02","2,614.55","2,507.70","2,107.59","1,618.43",,,836.47
,23/05/2002,"5,175.31","6,103.87","2,569.15","2,610.31","2,516.22","2,107.79","1,616.41",,,836.87
,24/05/2002,"5,169.07","6,110.06","2,566.79","2,612.03","2,514.04","2,108.44","1,617.35",,,841.16
,27/05/2002,"5,136.26","6,112.28","2,552.74","2,614.90","2,500.81","2,113.55","1,619.60",,,839.52
,28/05/2002,"5,074.22","6,065.56","2,523.38","2,605.32","2,472.69","2,110.67","1,614.47",,,839.49
,29/05/2002,"5,082.98","6,042.51","2,525.93","2,596.50","2,474.83","2,111.15","1,610.29",,,837.23
,30/05/2002,"5,040.75","6,007.81","2,505.78","2,587.97","2,455.47","2,109.88","1,605.95",,,836.02
,31/05/2002,"5,085.07","6,049.05","2,527.18","2,582.22","2,475.57","2,111.93","1,603.51",,,836.14
,05/06/2002,"4,989.15","6,002.50","2,483.16","2,568.24","2,433.42","2,099.72","1,594.70",,,831.69
,06/06/2002,"4,957.63","6,007.72","2,469.80","2,563.04","2,420.60","2,091.52","1,590.81",,,829.76
,07/06/2002,"4,920.40","5,962.40","2,451.24","2,535.30","2,402.14","2,072.70","1,574.23",,,819.77
,10/06/2002,"4,928.21","5,960.44","2,454.52","2,529.06","2,405.05","2,071.23","1,570.97",,,817.33
,11/06/2002,"4,934.82","5,968.09","2,457.79","2,521.33","2,407.91","2,066.79","1,566.48",,,815.11
,12/06/2002,"4,851.67","5,910.76","2,418.71","2,501.59","2,370.26","2,054.67","1,554.90",,,813.79
,13/06/2002,"4,771.91","5,857.93","2,381.35","2,488.28","2,334.43","2,046.45","1,547.08",,,809.66
,14/06/2002,"4,630.77","5,689.76","2,311.18","2,420.72","2,265.83","1,995.08","1,505.78",,,792.44
,17/06/2002,"4,756.75","5,742.46","2,368.55","2,427.39","2,320.41","1,997.00","1,509.33",,,790.58
,18/06/2002,"4,702.01","5,711.75","2,343.20","2,428.02","2,296.41","1,996.79","1,509.60",,,788.17
,19/06/2002,"4,652.43","5,626.03","2,317.12","2,397.45","2,270.73","1,980.73","1,492.11",,,778.84
,20/06/2002,"4,580.34","5,549.54","2,281.79","2,376.39","2,236.60","1,970.71","1,480.25",,,773.18
,21/06/2002,"4,605.35","5,555.07","2,292.91","2,366.39","2,246.82","1,965.77","1,474.58",,,774.49
,24/06/2002,"4,541.87","5,497.54","2,262.34","2,349.74","2,217.32","1,959.88","1,465.56",,,771.57
,25/06/2002,"4,630.96","5,535.55","2,302.94","2,355.40","2,256.00","1,964.36","1,469.05",,,769.98
,26/06/2002,"4,531.01","5,404.92","2,252.63","2,294.19","2,206.42","1,921.72","1,432.31",,,757.77
,27/06/2002,"4,540.65","5,438.10","2,258.59","2,301.72","2,212.30","1,928.19","1,437.04",,,758.60
,28/06/2002,"4,656.36","5,496.64","2,311.82","2,312.18","2,263.11","1,937.98","1,443.74",,,760.48
,01/07/2002,"4,685.76","5,498.04","2,324.61","2,309.70","2,275.16","1,941.53","1,443.15",,,757.71
,02/07/2002,"4,546.77","5,398.35","2,259.06","2,275.76","2,211.95","1,927.59","1,424.44",,,753.01
,03/07/2002,"4,392.55","5,280.60","2,185.95","2,237.25","2,141.43","1,906.44","1,402.31",,,736.51
,04/07/2002,"4,471.19","5,312.65","2,221.72","2,238.84","2,175.42","1,902.61","1,402.41",,,731.90
,05/07/2002,"4,615.65","5,387.81","2,288.33","2,254.13","2,239.07","1,908.79","1,410.82",,,732.92
,08/07/2002,"4,601.29","5,389.81","2,282.21","2,252.30","2,233.22","1,906.14","1,409.48",,,731.77
,09/07/2002,"4,542.94","5,327.65","2,253.61","2,237.82","2,205.64","1,897.49","1,401.04",,,729.13
,10/07/2002,"4,420.13","5,241.35","2,195.78","2,218.57","2,150.20","1,875.54","1,388.02",,,723.31
,11/07/2002,"4,230.05","5,065.08","2,103.98","2,158.63","2,061.30","1,829.17","1,351.26",,,709.68
,12/07/2002,"4,224.11","5,066.64","2,101.49","2,164.34","2,059.11","1,836.13","1,355.20",,,708.46
,15/07/2002,"3,994.50","4,913.43","1,993.81","2,126.60","1,955.80","1,811.04","1,332.75",,,702.79
,16/07/2002,"4,021.93","4,824.53","2,000.93","2,087.81","1,961.39","1,774.79","1,307.89",,,692.12
,17/07/2002,"4,190.63","4,871.62","2,076.55","2,099.45","2,033.49","1,780.33","1,314.44",,,692.37
,18/07/2002,"4,297.30","4,952.44","2,127.09","2,119.65","2,082.06","1,788.70","1,325.59",,,698.07
,19/07/2002,"4,098.32","4,869.02","2,036.41","2,101.52","1,995.47","1,777.00","1,314.86",,,698.15
,22/07/2002,"3,895.50","4,776.89","1,943.60","2,077.42","1,906.67","1,761.91","1,300.69",,,692.44
,23/07/2002,"3,857.99","4,716.34","1,924.10","2,064.12","1,887.77","1,750.96","1,292.42",,,689.32
,24/07/2002,"3,777.13","4,585.68","1,882.07","2,013.75","1,846.38","1,713.34","1,261.75",,,678.16
,25/07/2002,"3,965.89","4,653.83","1,967.51","2,041.49","1,928.28","1,730.36","1,278.01",,,681.48
,26/07/2002,"4,016.65","4,627.70","1,988.11","2,035.11","1,947.63","1,726.87","1,274.34",,,679.13
,29/07/2002,"4,202.70","4,738.44","2,074.65","2,058.84","2,030.48","1,736.60","1,287.41",,,680.55
,30/07/2002,"4,180.92","4,754.36","2,066.07","2,061.97","2,022.42","1,749.50","1,291.14",,,681.93
,31/07/2002,"4,246.21","4,783.63","2,095.93","2,063.35","2,050.81","1,753.17","1,292.44",,,683.82
,01/08/2002,"4,044.52","4,727.62","2,005.52","2,047.23","1,964.51","1,749.78","1,284.12",,,680.18
,02/08/2002,"4,075.55","4,679.34","2,016.39","2,031.40","1,974.36","1,745.56","1,275.80",,,675.51
